Selected,Replicate,animal,day,silage,dmi,time,reticph,retpred,retresid,rumenph,rumpred,rumresid,lag1p,lag3p,lag2r,lag4r,lag7r,lag9r,new_rumpred,StdErrPred,DF,Alpha,Lower,Upper,Resid,cv_rumpred,new_resid,absr
0,1,52,9,30,6,0.319444444,6.592469191,6.7351307312,-0.14266154,6.519107092,6.5072895908,0.0118175012,6.7374094068,6.7420134006,-0.217551791,-0.171874377,0.0098147544,0.1451068174,,0.3230412626,14615,0.05,5.7956166182,7.0620199777,,6.428818298,0.090288794,0.090288794
0,1,52,9,30,6,0.322916667,6.643810104,6.7328688689,-0.089058765,6.480588468,6.4964527696,-0.015864302,6.7351307312,6.7397039508,-0.166859276,-0.160871737,-0.079176482,0.0487805869,,0.3229583926,14615,0.05,5.795309299,7.0613877873,,6.4283485431,0.0522399249,0.0522399249
0,1,52,9,30,6,0.326388889,6.636307925,6.7306247503,-0.094316825,6.473110294,6.4783597692,-0.005249475,6.7328688689,6.7374094068,-0.14266154,-0.217551791,-0.187302991,0.0098147544,,0.3232169219,14615,0.05,5.7843787571,7.0514707455,,6.4179247513,0.0551855427,0.0551855427
0,1,52,9,30,6,0.329861111,6.642045541,6.7283992869,-0.086353746,6.619353595,6.4767430713,0.1426105237,6.7306247503,6.7351307312,-0.089058765,-0.166859276,-0.171874377,-0.079176482,,0.3232749403,14615,0.05,5.7881952998,7.0555147348,,6.4218550173,0.1974985777,0.1974985777
0,1,52,9,30,6,0.333333333,6.688974092,6.7261933742,-0.037219282,6.62961178,6.4671901381,0.1624216419,6.7283992869,6.7328688689,-0.094316825,-0.14266154,-0.160871737,-0.187302991,,0.3230716537,14615,0.05,5.7837445687,7.0502670689,,6.4170058188,0.2126059612,0.2126059612
0,1,52,9,30,6,0.336805556,6.697654227,6.72400789,-0.026353663,6.635435632,6.4626979229,0.1727377091,6.7261933742,6.7306247503,-0.086353746,-0.089058765,-0.217551791,-0.171874377,,0.3232638749,14615,0.05,5.7812778509,7.0485539067,,6.4149158788,0.2205197532,0.2205197532
0,1,52,9,30,6,0.340277778,6.712218911,6.7218436975,-0.009624787,6.656040101,6.4798254864,0.1762146146,6.72400789,6.7283992869,-0.037219282,-0.094316825,-0.166859276,-0.160871737,,0.3232898875,14615,0.05,5.7976319956,7.0650100275,,6.4313210116,0.2247190894,0.2247190894
0,1,52,9,30,6,0.34375,6.753263948,6.7197016412,0.0335623068,6.691424959,6.4811046811,0.2103202779,6.7218436975,6.7261933742,-0.026353663,-0.086353746,-0.14266154,-0.217551791,,0.3231419409,14615,0.05,5.8014894648,7.0682875087,,6.4348884867,0.2565364723,0.2565364723
0,1,52,9,30,6,0.347222222,6.817847448,6.7175825493,0.1002648987,6.704638665,6.5051187084,0.1995199566,6.7197016412,6.72400789,-0.009624787,-0.037219282,-0.089058765,-0.166859276,,0.3230386387,14615,0.05,5.8219943246,7.0883873977,,6.4551908612,0.2494478038,0.2494478038
0,1,52,9,30,6,0.350694444,6.791221062,6.7154872332,0.0757338288,6.689769381,6.5101041272,0.1796652538,6.7175825493,6.7218436975,0.0335623068,-0.026353663,-0.094316825,-0.14266154,,0.3237398983,14615,0.05,5.8264892005,7.0956313886,,6.4610602945,0.2287090865,0.2287090865
0,1,52,9,30,6,0.354166667,6.779305867,6.7134164872,0.0658893798,6.744368006,6.5269581972,0.2174098088,6.7154872332,6.7197016412,0.1002648987,-0.009624787,-0.086353746,-0.089058765,,0.3255241485,14615,0.05,5.8395824053,7.115719305,,6.4776508552,0.2667171508,0.2667171508
0,1,52,9,30,6,0.357638889,6.69530419,6.7113710903,-0.0160669,6.750191086,6.5155968693,0.2345942167,6.7134164872,6.7175825493,0.0757338288,0.0335623068,-0.037219282,-0.094316825,,0.3245315614,14615,0.05,5.8277695705,7.1000152777,,6.4638924241,0.2862986619,0.2862986619
0,1,52,9,30,6,0.361111111,6.709869275,6.7093518032,0.0005174718,6.674722882,6.5168219903,0.1579008917,6.7113710903,6.7154872332,0.0658893798,0.1002648987,-0.026353663,-0.086353746,,0.3241732069,14615,0.05,5.8288922721,7.0997331391,,6.4643127056,0.2104101764,0.2104101764
0,1,52,9,30,6,0.364583333,6.69354005,6.7073593701,-0.01381932,6.575607215,6.5076800203,0.0679271947,6.7093518032,6.7134164872,-0.0160669,0.0757338288,-0.009624787,-0.037219282,,0.3225567562,14615,0.05,5.8175843956,7.0820883675,,6.4498363815,0.1257708335,0.1257708335
0,1,52,9,30,6,0.368055556,6.716932289,6.7053945181,0.0115377709,6.514920748,6.5194297269,-0.004508979,6.7073593701,6.7113710903,0.0005174718,0.0658893798,0.0335623068,-0.026353663,,0.3227046503,14615,0.05,5.8275618706,7.0926456249,,6.4601037478,0.0548170002,0.0548170002
0,1,52,9,30,6,0.371527778,6.722670614,6.7034579591,0.0192126549,6.508920884,6.5273262878,-0.018405404,6.7053945181,6.7093518032,-0.01381932,-0.0160669,0.1002648987,-0.009624787,,0.3222734852,14615,0.05,5.8324992101,7.0958926884,,6.4641959493,0.0447249347,0.0447249347
0,1,52,9,30,6,0.375,6.74017847,6.7015503866,0.0386280834,6.529524936,6.5353013115,-0.005776376,6.7034579591,6.7073593701,0.0115377709,0.0005174718,0.0757338288,0.0335623068,,0.3230870163,14615,0.05,5.8391433009,7.1057260264,,6.4724346637,0.0570902723,0.0570902723
0,1,52,9,30,6,0.378472222,6.762100063,6.6996724779,0.0624275851,6.476229556,6.5459467893,-0.069717233,6.7015503866,6.7053945181,0.0192126549,-0.01381932,0.0658893798,0.1002648987,,0.3238341409,14615,0.05,5.8462878619,7.1157995046,,6.4810436833,-0.004814127,0.0048141273
0,1,52,9,30,6,0.381944444,6.878178541,6.6978248934,0.1803536476,6.490921656,6.5493576509,-0.058435995,6.6996724779,6.7034579591,0.0386280834,0.0115377709,-0.0160669,0.0757338288,,0.3240885145,14615,0.05,5.8549173526,7.125426204,,6.4901717783,0.0007498777,0.0007498777
0,1,52,9,30,6,0.385416667,6.85008001,6.6960082762,0.1540717338,6.644542715,6.549204468,0.095338247,6.6978248934,6.7015503866,0.0624275851,0.0192126549,0.0005174718,0.0658893798,,0.324503524,14615,0.05,5.8547634849,7.1268992784,,6.4908313816,0.1537113334,0.1537113334
0,1,52,9,30,6,0.388888889,6.76313275,6.6942232544,0.0689094956,6.644454184,6.5437035587,0.1007506253,6.6960082762,6.6996724779,0.1803536476,0.0386280834,-0.01381932,-0.0160669,,0.3274708336,14615,0.05,5.8519644129,7.1357328098,,6.4938486113,0.1506055727,0.1506055727
0,1,52,9,30,6,0.392361111,6.685011999,6.6924704375,-0.007458439,6.620718386,6.532866993,0.087851393,6.6942232544,6.6978248934,0.1540717338,0.0624275851,0.0115377709,0.0005174718,,0.3265086489,14615,0.05,5.8405530214,7.1205494111,,6.4805512163,0.1401671697,0.1401671697
0,1,52,9,30,6,0.395833333,6.68780792,6.6907504188,-0.002942499,6.629497655,6.5160850905,0.1134125645,6.6924704375,6.6960082762,0.0689094956,0.1803536476,0.0192126549,-0.01381932,,0.3234897796,14615,0.05,5.8275202276,7.095681887,,6.4616010573,0.1678965977,0.1678965977
0,1,52,9,30,6,0.399305556,6.740625764,6.6890637745,0.0515619895,6.667835613,6.5145603091,0.1532753039,6.6907504188,6.6942232544,-0.007458439,0.1540717338,0.0386280834,0.0115377709,,0.3217451039,14615,0.05,5.8252264449,7.086548535,,6.4558874899,0.2119481231,0.2119481231
0,1,52,9,30,6,0.402777778,6.696342324,6.6874110653,0.0089312587,6.613063497,6.512317197,0.1007463,6.6890637745,6.6924704375,-0.002942499,0.0689094956,0.0624275851,0.0192126549,,0.3217311645,14615,0.05,5.8220391973,7.0833066414,,6.4526729193,0.1603905777,0.1603905777
0,1,52,9,30,6,0.40625,6.75210319,6.6857928336,0.0663103564,6.5804608,6.5463657276,0.0340950724,6.6874110653,6.6907504188,0.0515619895,-0.007458439,0.1803536476,0.0386280834,,0.3229295248,14615,0.05,5.8498160405,7.1157813595,,6.4827987,0.0976621,0.0976621
0,1,52,9,30,6,0.409722222,6.757841985,6.6842096058,0.0736323792,6.577416761,6.5382231587,0.0391936023,6.6857928336,6.6890637745,0.0089312587,-0.002942499,0.1540717338,0.0624275851,,0.3219989373,14615,0.05,5.84243769,7.1047548711,,6.4735962806,0.1038204804,0.1038204804
0,1,52,9,30,6,0.413194444,6.87392529,6.6826618912,0.1912633988,6.620187923,6.5674850597,0.0527028633,6.6842096058,6.6874110653,0.0663103564,0.0515619895,0.0689094956,0.1803536476,,0.3250306748,14615,0.05,5.866285465,7.1404878228,,6.5033866439,0.1168012791,0.1168012791
0,1,52,9,30,6,0.416666667,6.8929061,6.6811501821,0.2117559179,6.603842599,6.556460809,0.04738179,6.6826618912,6.6857928336,0.0736323792,0.0089312587,-0.007458439,0.1540717338,,0.3248885262,14615,0.05,5.8605928676,7.1342379673,,6.4974154174,0.1064271816,0.1064271816
0,1,52,9,30,6,0.420138889,6.907473268,6.6796749551,0.2277983129,6.636267931,6.5668511044,0.0694168266,6.6811501821,6.6842096058,0.1912633988,0.0663103564,-0.002942499,0.0689094956,,0.3280108867,14615,0.05,5.8727020046,7.1585875461,,6.5156447753,0.1206231557,0.1206231557
0,1,52,9,30,6,0.423611111,6.873488338,6.6782366691,0.1952516689,6.582975541,6.5615560111,0.0214195299,6.6796749551,6.6826618912,0.2117559179,0.0736323792,0.0515619895,-0.007458439,,0.3275755204,14615,0.05,5.8702979231,7.1544767188,,6.5123873209,0.0705882201,0.0705882201
0,1,52,9,30,6,0.427083333,6.865986254,6.6768357662,0.1891504878,6.600621861,6.5572384261,0.0433834349,6.6782366691,6.6811501821,0.2277983129,0.1912633988,0.0089312587,-0.002942499,,0.3283015061,14615,0.05,5.8669835202,7.1540083632,,6.5104959417,0.0901259193,0.0901259193
0,1,52,9,30,6,0.430555556,6.833472114,6.6754726716,0.1579994424,6.68772793,6.5611331789,0.1265947511,6.6768357662,6.6796749551,0.1952516689,0.2117559179,0.0663103564,0.0515619895,,0.3275126578,14615,0.05,5.8665877686,7.1505201268,,6.5085539477,0.1791739823,0.1791739823
0,1,52,9,30,6,0.434027778,6.823027177,6.6741477949,0.1488793821,6.683205581,6.5527880123,0.1304175687,6.6754726716,6.6782366691,0.1891504878,0.2277983129,0.0736323792,0.0089312587,,0.3265409148,14615,0.05,5.8618166223,7.1419395025,,6.5018780624,0.1813275186,0.1813275186
0,1,52,9,30,6,0.4375,6.7198898,6.6728615276,0.0470282724,6.699373258,6.5558483775,0.1435248805,6.6741477949,6.6768357662,0.1579994424,0.1952516689,0.1912633988,0.0663103564,,0.325909776,14615,0.05,5.8575160934,7.1351647501,,6.4963404217,0.2030328363,0.2030328363
0,1,52,9,30,6,0.440972222,6.744755778,6.6716142448,0.0731415332,6.663816083,6.5603343317,0.1034817513,6.6728615276,6.6754726716,0.1488793821,0.1891504878,0.2117559179,0.0736323792,,0.3255610363,14615,0.05,5.8613991928,7.1376807017,,6.4995399472,0.1642761358,0.1642761358
0,1,52,9,30,6,0.444444444,6.697527273,6.6704063051,0.0271209679,6.612003025,6.5533692496,0.0586337754,6.6716142448,6.6741477949,0.0470282724,0.1579994424,0.2277983129,0.1912633988,,0.3236131334,14615,0.05,5.8490166974,7.1176619348,,6.4833393161,0.1286637089,0.1286637089
0,1,52,9,30,6,0.447916667,6.703266122,6.6692380497,0.0340280723,6.694673301,6.5562783426,0.1383949584,6.6704063051,6.6728615276,0.0731415332,0.1488793821,0.1952516689,0.2117559179,,0.3247089534,14615,0.05,5.8513328564,7.1242739851,,6.4878034208,0.2068698802,0.2068698802
0,1,52,9,30,6,0.451388889,6.679578339,6.6681098041,0.0114685349,6.628082359,6.5455311742,0.0825511848,6.6692380497,6.6716142448,0.0271209679,0.0470282724,0.1891504878,0.2277983129,,0.323346803,14615,0.05,5.8414724179,7.109073573,,6.4752729954,0.1528093636,0.1528093636
0,1,52,9,30,6,0.454861111,6.620578152,6.667021876,-0.046443724,6.614693542,6.5293848106,0.0853087314,6.6681098041,6.6704063051,0.0340280723,0.0731415332,0.1579994424,0.1952516689,,0.3230282439,14615,0.05,5.8291973756,7.0955496983,,6.4623735369,0.1523200051,0.1523200051
0,1,52,9,30,6,0.458333333,6.605717858,6.6659745568,-0.060256699,6.64268355,6.5205723204,0.1221112296,6.667021876,6.6692380497,0.0114685349,0.0271209679,0.1488793821,0.1891504878,,0.3222304111,14615,0.05,5.8220734175,7.0852980345,,6.453685726,0.188997824,0.188997824
0,1,52,9,30,6,0.461805556,6.52611782,6.6649681205,-0.138850301,6.56279367,6.4812052048,0.0815884652,6.6659745568,6.6681098041,-0.046443724,0.0340280723,0.0470282724,0.1579994424,,0.3206229515,14615,0.05,5.7899692606,7.0468922296,,6.4184307451,0.1443629249,0.1443629249
0,1,52,9,30,6,0.465277778,6.545098269,6.6640028256,-0.118904557,6.508027126,6.4827892609,0.0252378651,6.6649681205,6.667021876,-0.060256699,0.0114685349,0.0731415332,0.1488793821,,0.3201760942,14615,0.05,5.7914486121,7.0466197877,,6.4190341999,0.0889929261,0.0889929261
0,1,52,9,30,6,0.46875,6.618519525,6.6630789127,-0.044559388,6.513850434,6.4582085466,0.0556418874,6.6640028256,6.6659745568,-0.138850301,-0.046443724,0.0271209679,0.0470282724,,0.3188524268,14615,0.05,5.7737702631,7.0237523281,,6.3987612956,0.1150891384,0.1150891384
0,1,52,9,30,6,0.472222222,6.605130327,6.6621966059,-0.057066279,6.49011808,6.4636645442,0.0264535358,6.6630789127,6.6649681205,-0.118904557,-0.060256699,0.0340280723,0.0731415332,,0.3189833062,14615,0.05,5.7782890128,7.0287841581,,6.4035365855,0.0865814945,0.0865814945
0,1,52,9,30,6,0.475694444,6.606454826,6.6613561125,-0.054901287,6.537319047,6.4669175791,0.0704014679,6.6621966059,6.6640028256,-0.044559388,-0.138850301,0.0114685349,0.0271209679,,0.3196511013,14615,0.05,5.785928441,7.0390415116,,6.4124849763,0.1248340707,0.1248340707
0,1,52,9,30,6,0.479166667,6.559223509,6.6605576231,-0.101334114,6.495853636,6.4510065901,0.0448470459,6.6613561125,6.6630789127,-0.057066279,-0.118904557,-0.046443724,0.0340280723,,0.3196882799,14615,0.05,5.7718717713,7.0251305916,,6.3985011814,0.0973524546,0.0973524546
0,1,52,9,30,6,0.482638889,6.535534086,6.6598013117,-0.124267226,6.405622657,6.4426829622,-0.037060305,6.6605576231,6.6621966059,-0.054901287,-0.044559388,-0.060256699,0.0114685349,,0.3196489243,14615,0.05,5.7654681925,7.0185727287,,6.3920204606,0.0136021964,0.0136021964
0,1,52,9,30,6,0.486111111,6.511844445,6.6590873354,-0.14724289,6.44247908,6.4124949089,0.0299841711,6.6598013117,6.6613561125,-0.101334114,-0.057066279,-0.138850301,-0.046443724,,0.3195406888,14615,0.05,5.7401760361,6.9928562621,,6.3665161491,0.0759629309,0.0759629309
0,1,52,9,30,6,0.489583333,6.538182498,6.6584158341,-0.120233336,6.482290609,6.4122349023,0.0700557067,6.6590873354,6.6605576231,-0.124267226,-0.054901287,-0.118904557,-0.060256699,,0.3193451962,14615,0.05,5.7394590543,6.9913728999,,6.3654159771,0.1168746319,0.1168746319
0,1,52,9,30,6,0.493055556,6.524792565,6.6577869314,-0.132994366,6.40388296,6.4050259148,-0.001142955,6.6584158341,6.6598013117,-0.14724289,-0.101334114,-0.044559388,-0.138850301,,0.3191300839,14615,0.05,5.7323999663,6.9834705173,,6.3579352418,0.0459477182,0.0459477182
0,1,52,9,30,6,0.496527778,6.543773811,6.6572007342,-0.113426923,6.476204273,6.4128824303,0.0633218427,6.6577869314,6.6590873354,-0.120233336,-0.124267226,-0.057066279,-0.118904557,,0.31906068,14615,0.05,5.7410410383,6.9918395082,,6.3664402732,0.1097639998,0.1097639998
0,1,52,9,30,6,0.5,6.573055242,6.6566573322,-0.08360209,6.400752895,6.4245543945,-0.0238015,6.6572007342,6.6584158341,-0.132994366,-0.14724289,-0.054901287,-0.044559388,,0.3188797473,14615,0.05,5.7492770597,6.9993662279,,6.3743216438,0.0264312512,0.0264312512
0,1,52,9,30,6,0.503472222,6.594979762,6.6561567986,-0.061177037,6.4257867,6.4226549281,0.0031317719,6.6566573322,6.6577869314,-0.113426923,-0.120233336,-0.101334114,-0.057066279,,0.3191614172,14615,0.05,5.750182663,7.0013760485,,6.3757793557,0.0500073443,0.0500073443
0,1,52,9,30,6,0.506944444,6.590418509,6.6556991898,-0.065280681,6.412399934,6.4241286441,-0.01172871,6.6561567986,6.6572007342,-0.08360209,-0.132994366,-0.124267226,-0.054901287,,0.3193965089,14615,0.05,5.7531719481,7.0052869524,,6.3792294503,0.0331704837,0.0331704837
0,1,52,9,30,6,0.510416667,6.656486817,6.655284545,0.001202272,6.379803247,6.4272140281,-0.047410781,6.6556991898,6.6566573322,-0.061177037,-0.113426923,-0.14724289,-0.101334114,,0.3196734891,14615,0.05,5.7597070247,7.0129078614,,6.386307443,-0.006504196,0.006504196
0,1,52,9,30,6,0.513888889,6.693126601,6.6549128875,0.0382137135,6.288099325,6.4315496629,-0.143450338,6.655284545,6.6561567986,-0.065280681,-0.08360209,-0.120233336,-0.124267226,,0.3194901249,14615,0.05,5.7642461491,7.0167281517,,6.3904871504,-0.102387825,0.1023878254
0,1,52,9,30,6,0.517361111,6.701808915,6.654584223,0.047224692,6.387017271,6.4392352512,-0.05221798,6.6549128875,6.6556991898,0.001202272,-0.061177037,-0.132994366,-0.14724289,,0.3201372528,14615,0.05,5.7745373845,7.0295562918,,6.4020468381,-0.015029567,0.0150295671
0,1,52,9,30,6,0.520833333,6.638389258,6.6542985408,-0.015909283,6.416483523,6.4431869317,-0.026703409,6.654584223,6.655284545,0.0382137135,-0.065280681,-0.113426923,-0.120233336,,0.3205846735,14615,0.05,5.7767741676,7.0335470772,,6.4051606224,0.0113229006,0.0113229006
0,1,52,9,30,6,0.524305556,6.632356629,6.6540558133,-0.021699184,6.398664144,6.4459307234,-0.047266579,6.6542985408,6.6549128875,0.047224692,0.001202272,-0.08360209,-0.132994366,,0.3205304867,14615,0.05,5.7792659181,7.0358264019,,6.40754616,-0.008882016,0.008882016
0,1,52,9,30,6,0.527777778,6.643981755,6.6538559962,-0.009874241,6.360157722,6.4418863477,-0.081728626,6.6540558133,6.654584223,-0.015909283,0.0382137135,-0.061177037,-0.113426923,,0.3195117448,14615,0.05,5.7733353764,7.0259021345,,6.3996187555,-0.039461033,0.0394610335
0,1,52,9,30,6,0.53125,6.664435936,6.6536990283,0.0107369077,6.317218739,6.4469811625,-0.129762424,6.6538559962,6.6542985408,-0.021699184,0.047224692,-0.065280681,-0.08360209,,0.3194993299,14615,0.05,5.777137329,7.0296554177,,6.4033963733,-0.086177634,0.0861776343
0,1,52,9,30,6,0.534722222,6.729035238,6.6535848319,0.0754504061,6.229950882,6.4694646627,-0.239513781,6.6536990283,6.6540558133,-0.009874241,-0.015909283,0.001202272,-0.061177037,,0.3193841916,14615,0.05,5.7963869035,7.048453621,,6.4224202623,-0.19246938,0.1924693803
0,1,52,9,30,6,0.538194444,6.665614246,6.653513312,0.012100934,6.283059358,6.4687756382,-0.18571628,6.6535848319,6.6538559962,0.0107369077,-0.021699184,0.0382137135,-0.065280681,,0.3195261027,14615,0.05,5.7946733988,7.0472964435,,6.4209849211,-0.137925563,0.1379255631
0,1,52,9,30,6,0.541666667,6.680182769,6.6534843574,0.0266984116,6.282972658,6.4922415737,-0.209268916,6.653513312,6.6536990283,0.0754504061,-0.009874241,0.047224692,0.001202272,,0.3213144081,14615,0.05,5.8133552644,7.0729889178,,6.4431720911,-0.160199433,0.1601994331
0,1,52,9,30,6,0.545138889,6.672678657,6.6534978397,0.0191808173,6.473499077,6.4767971588,-0.003298082,6.6534843574,6.6535848319,0.012100934,0.0107369077,-0.015909283,0.0382137135,,0.3203215794,14615,0.05,5.7988501705,7.0545916847,,6.4267209276,0.0467781494,0.0467781494
0,1,52,9,30,6,0.548611111,6.651930751,6.6535536139,-0.001622863,6.338948572,6.477014693,-0.138066121,6.6534978397,6.653513312,0.0266984116,0.0754504061,-0.021699184,0.047224692,,0.320717893,14615,0.05,5.7986127184,7.0559078822,,6.4272603003,-0.088311728,0.0883117283
0,1,52,9,30,6,0.552083333,6.644426441,6.6536515182,-0.009225077,6.372846521,6.4676758561,-0.094829335,6.6535536139,6.6534843574,0.0191808173,0.012100934,-0.009874241,-0.015909283,,0.32010842,14615,0.05,5.7926027132,7.0475085887,,6.4200556509,-0.04720913,0.0472091299
0,1,52,9,30,6,0.555555556,6.617792062,6.6537913741,-0.035999312,6.363893769,6.4624482661,-0.098554497,6.6536515182,6.6534978397,-0.001622863,0.0266984116,0.0107369077,-0.021699184,,0.3196223184,14615,0.05,5.7869982776,7.0399985122,,6.4134983949,-0.049604626,0.0496046259
0,1,52,9,30,6,0.559027778,6.552897257,6.6539729861,-0.101075729,6.393358468,6.462652365,-0.069293897,6.6537913741,6.6535536139,-0.009225077,0.0191808173,0.0754504061,-0.009874241,,0.3193185996,14615,0.05,5.7841450219,7.0359546018,,6.4100498119,-0.016691344,0.0166913439
0,1,52,9,30,6,0.5625,6.529205315,6.6541961421,-0.124990827,6.416912533,6.4493228286,-0.032410296,6.6539729861,6.6536515182,-0.035999312,-0.001622863,0.012100934,0.0107369077,,0.31924283,14615,0.05,5.7718748926,7.0233874365,,6.3976311646,0.0192813684,0.0192813684
0,1,52,9,30,6,0.565972222,6.489326006,6.6544606131,-0.165134607,6.4316009,6.4434734464,-0.011872546,6.6541961421,6.6537913741,-0.101075729,-0.009225077,0.0266984116,0.0754504061,,0.318692542,14615,0.05,5.7613246342,7.0106799104,,6.3860022723,0.0455986277,0.0455986277
0,1,52,9,30,6,0.569444444,6.465633553,6.6547661535,-0.1891326,6.370933144,6.4266539199,-0.055720776,6.6544606131,6.6539729861,-0.124990827,-0.035999312,0.0191808173,0.012100934,,0.3183994491,14615,0.05,5.7474847693,6.9956910473,,6.3715879083,-0.000654764,0.0006547643
0,1,52,9,30,6,0.572916667,6.469900761,6.6551125008,-0.18521174,6.39891964,6.4196520937,-0.020732454,6.6547661535,6.6541961421,-0.165134607,-0.101075729,-0.001622863,0.0266984116,,0.3184130915,14615,0.05,5.7393438032,6.9876035628,,6.363473683,0.035445957,0.035445957
0,1,52,9,30,6,0.576388889,6.465338534,6.6554993756,-0.190160842,6.376669048,6.4130511961,-0.036382148,6.6551125008,6.6544606131,-0.1891326,-0.124990827,-0.009225077,0.0191808173,,0.3184896801,14615,0.05,5.732436898,6.9809969043,,6.3567169012,0.0199521468,0.0199521468
